,spy,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2019-09-02,298.04998779296875,53.314998626708984,207.72999572753906,120.19000244140625,363.0,122.69999694824219,151.07000732421875,48.84000015258789,118.26000213623047,139.5500030517578,43.2400016784668,207.2100067138672,231.1300048828125,171.16000366210938,134.3881378173828,50.91999816894531,128.2100067138672,112.61000061035156,55.22999954223633,220.02999877929688,163.94000244140625,82.60496520996094,139.10000610351562,88.69000244140625,122.87000274658203,152.83999633789062,229.0,185.74000549316406,59.060001373291016,52.560001373291016,114.7300033569336
2019-09-09,301.0899963378906,54.6875,195.47000122070312,119.19999694824219,379.760009765625,133.77999877929688,152.97999572753906,50.029998779296875,121.5,138.02000427246094,48.20000076293945,219.89999389648438,233.97999572753906,167.7100067138672,137.35182189941406,52.540000915527344,130.77999877929688,120.2300033569336,54.2599983215332,209.80999755859375,171.44000244140625,78.82633972167969,137.32000732421875,87.31999969482422,122.12000274658203,146.30999755859375,233.61000061035156,177.27000427246094,59.959999084472656,55.9900016784668,117.43000030517578
2019-09-16,298.2799987792969,54.432498931884766,196.94000244140625,116.80000305175781,379.3900146484375,128.16000366210938,155.1999969482422,49.599998474121094,124.31999969482422,132.27000427246094,48.209999084472656,213.74000549316406,224.6699981689453,168.30999755859375,135.64053344726562,50.720001220703125,131.64999389648438,118.9000015258789,53.90999984741211,209.38999938964844,166.75999450683594,81.2595443725586,139.44000244140625,86.68000030517578,122.23999786376953,146.27999877929688,232.88999938964844,174.05999755859375,60.290000915527344,55.0,116.9800033569336
2019-09-23,295.3999938964844,54.70500183105469,194.94000244140625,118.58999633789062,382.8599853515625,126.58999633789062,148.25999450683594,48.84000015258789,118.5999984741211,129.9600067138672,47.06999969482422,208.97000122070312,229.86000061035156,168.0399932861328,136.9407196044922,50.779998779296875,128.60000610351562,117.72000122070312,54.310001373291016,213.16000366210938,164.52999877929688,79.11259460449219,137.72999572753906,92.30999755859375,124.56999969482422,148.0,215.25999450683594,174.0,60.29999923706055,54.40999984741211,118.44999694824219
2019-09-30,294.3500061035156,56.752498626708984,195.58999633789062,114.41000366210938,375.70001220703125,121.04000091552734,148.02999877929688,47.52000045776367,113.8499984741211,130.27000427246094,45.34000015258789,200.8000030517578,227.92999267578125,163.6300048828125,136.70172119140625,50.91999816894531,133.66000366210938,114.62000274658203,54.540000915527344,211.69000244140625,155.82000732421875,81.10687255859375,138.1199951171875,93.06999969482422,124.0,144.9600067138672,219.8000030517578,175.97999572753906,59.900001525878906,52.970001220703125,118.16000366210938
2019-10-07,296.2799987792969,59.0525016784668,200.8000030517578,116.4000015258789,374.9200134277344,128.39999389648438,149.3699951171875,46.560001373291016,116.1500015258789,130.02000427246094,47.130001068115234,204.67999267578125,234.66000366210938,163.52999877929688,136.48184204101562,52.09000015258789,131.3300018310547,116.13999938964844,53.29999923706055,209.02000427246094,158.10000610351562,80.47709655761719,139.67999267578125,93.87999725341797,121.08999633789062,142.60000610351562,222.07000732421875,177.05999755859375,59.93000030517578,53.9900016784668,120.23999786376953
2019-10-14,297.9700012207031,59.102500915527344,202.72000122070312,116.76000213623047,344.0,130.7100067138672,144.08999633789062,46.709999084472656,114.73999786376953,130.88999938964844,47.959999084472656,206.52000427246094,237.92999267578125,165.57000732421875,128.193115234375,51.36000061035156,127.69999694824219,120.55999755859375,54.779998779296875,208.5,163.10000610351562,80.80152893066406,137.41000366210938,96.0999984741211,117.47000122070312,141.36000061035156,245.33999633789062,175.7100067138672,61.04999923706055,55.29999923706055,119.13999938964844
2019-10-21,301.6000061035156,61.64500045776367,203.0500030517578,118.26000213623047,339.8299865722656,139.72999572753906,150.49000549316406,46.900001525878906,118.66999816894531,130.89999389648438,50.47999954223633,214.22999572753906,234.3800048828125,171.6300048828125,129.48374938964844,56.459999084472656,128.35000610351562,126.02999877929688,53.75,194.61000061035156,166.08999633789062,78.49236297607422,140.72999572753906,90.91999816894531,123.25,130.42999267578125,244.91000366210938,177.85000610351562,60.369998931884766,55.41999816894531,119.04000091552734
2019-10-28,306.1400146484375,63.95500183105469,217.9499969482422,119.13999938964844,345.19000244140625,144.49000549316406,159.74000549316406,47.029998779296875,116.20999908447266,132.75,52.310001373291016,217.38999938964844,237.33999633789062,176.1199951171875,129.56979370117188,56.5099983215332,131.1999969482422,127.80000305175781,53.900001525878906,193.94000244140625,170.08999633789062,81.04962158203125,143.72000122070312,89.18000030517578,123.87000274658203,130.72000122070312,252.2100067138672,180.92999267578125,60.369998931884766,57.380001068115234,117.62000274658203
2019-11-04,308.94000244140625,65.03500366210938,221.11000061035156,121.47000122070312,351.0,148.16000366210938,161.11000061035156,48.83000183105469,120.93000030517578,137.9600067138672,55.9900016784668,222.91000366210938,232.83999633789062,181.2100067138672,131.55831909179688,58.27000045776367,133.0,130.3800048828125,52.209999084472656,193.61000061035156,173.14999389648438,79.7614517211914,145.9600067138672,89.80999755859375,119.69999694824219,133.2899932861328,256.9700012207031,178.97000122070312,59.349998474121094,59.2400016784668,119.44000244140625
2019-11-11,311.7900085449219,66.44000244140625,220.86000061035156,120.76000213623047,371.67999267578125,145.30999755859375,163.2100067138672,45.09000015258789,120.63999938964844,144.6699981689453,54.86000061035156,220.25,237.2899932861328,181.75,128.48948669433594,57.959999084472656,134.94000244140625,129.52999877929688,52.66999816894531,193.97000122070312,171.8800048828125,81.0114517211914,149.97000122070312,93.04000091552734,120.54000091552734,133.57000732421875,269.3999938964844,179.77000427246094,59.5099983215332,62.13999938964844,118.87000274658203
2019-11-18,310.9599914550781,65.44499969482422,230.74000549316406,119.05999755859375,371.3399963378906,143.8800048828125,162.80999755859375,44.849998474121094,118.62999725341797,148.2899932861328,54.20000076293945,220.27999877929688,218.02999877929688,176.7899932861328,128.43212890625,57.61000061035156,138.07000732421875,130.7899932861328,53.029998779296875,193.13999938964844,167.60000610351562,81.53626251220703,149.58999633789062,93.33999633789062,120.29000091552734,135.1300048828125,276.8399963378906,179.47000122070312,59.75,60.599998474121094,119.36000061035156
2019-11-25,314.30999755859375,66.8125,234.72000122070312,120.12000274658203,366.17999267578125,144.72999572753906,162.88999938964844,45.310001373291016,117.12999725341797,151.5800018310547,53.369998931884766,221.35000610351562,220.50999450683594,178.5500030517578,128.53729248046875,58.04999923706055,137.49000549316406,131.75999450683594,53.400001525878906,194.47999572753906,169.77000427246094,83.18701934814453,151.3800048828125,93.48999786376953,122.05999755859375,136.72000122070312,279.8699951171875,184.50999450683594,60.2400016784668,59.599998474121094,119.08999633789062
2019-12-02,314.8699951171875,67.67749786376953,233.77000427246094,120.61000061035156,354.0899963378906,142.72000122070312,158.00999450683594,43.84000015258789,118.01000213623047,147.66000366210938,53.220001220703125,224.61000061035156,214.27999877929688,175.4600067138672,127.36137390136719,56.810001373291016,140.3800048828125,135.0399932861328,54.41999816894531,195.35000610351562,171.47000122070312,84.78053283691406,151.75,97.0,124.19000244140625,135.72000122070312,280.19000244140625,182.1699981689453,61.189998626708984,58.630001068115234,119.77999877929688
2019-12-09,317.32000732421875,68.7874984741211,236.74000549316406,124.72000122070312,341.6700134277344,145.52999877929688,161.1300048828125,45.29999923706055,117.95999908447266,146.3800048828125,53.279998779296875,225.0,214.0800018310547,176.97999572753906,128.30784606933594,57.790000915527344,141.3800048828125,136.80999755859375,54.41999816894531,197.1199951171875,168.7899932861328,85.10496520996094,154.52999877929688,97.7699966430664,125.47000122070312,135.66000366210938,285.4800109863281,185.13999938964844,60.810001373291016,57.880001068115234,120.29000091552734
2019-12-16,320.7300109863281,69.86000061035156,243.05999755859375,125.7699966430664,328.0,147.57000732421875,164.5500030517578,47.45000076293945,119.68000030517578,146.8800048828125,54.61000061035156,228.92999267578125,221.19000244140625,176.41000366210938,129.6271514892578,58.95000076293945,146.05999755859375,137.24000549316406,54.970001220703125,197.13999938964844,175.3699951171875,87.385498046875,157.41000366210938,99.95999908447266,125.36000061035156,136.42999267578125,292.5899963378906,188.0,62.06999969482422,58.38999938964844,120.29000091552734
2019-12-23,322.8599853515625,72.44999694824219,241.52999877929688,125.19000244140625,330.1400146484375,148.27999877929688,164.97999572753906,47.77000045776367,120.30000305175781,145.75,54.83000183105469,230.66000366210938,219.97000122070312,176.47999572753906,129.32122802734375,60.08000183105469,145.75,139.13999938964844,55.349998474121094,198.1699981689453,177.25999450683594,87.30915832519531,158.9600067138672,101.56999969482422,126.08999633789062,136.8000030517578,295.9700012207031,189.38999938964844,61.529998779296875,59.02000045776367,119.58999633789062
2019-12-30,322.4100036621094,74.35749816894531,238.47000122070312,124.5999984741211,332.760009765625,148.44000244140625,166.1699981689453,47.630001068115234,121.01000213623047,146.5,52.41999816894531,231.5800018310547,218.92999267578125,178.86000061035156,128.43212890625,60.099998474121094,144.27999877929688,138.33999633789062,54.689998626708984,200.0800018310547,178.4499969482422,87.07061004638672,158.6199951171875,101.91999816894531,122.58000183105469,137.02000427246094,289.5400085449219,189.60000610351562,60.400001525878906,59.08000183105469,117.88999938964844
2020-01-06,325.7099914550781,77.5824966430664,238.25999450683594,127.27999877929688,329.9200134277344,146.1300048828125,180.1999969482422,47.130001068115234,116.44000244140625,144.6199951171875,51.5,242.11000061035156,224.22000122070312,178.67999267578125,130.67877197265625,58.939998626708984,145.05999755859375,136.07000732421875,55.529998779296875,207.27000427246094,180.47000122070312,85.42938995361328,161.33999633789062,100.9000015258789,123.97000122070312,135.50999450683594,295.1300048828125,193.77000427246094,58.9900016784668,54.220001220703125,116.37999725341797
2020-01-13,331.95001220703125,79.68250274658203,241.49000549316406,131.52000427246094,324.1499938964844,147.77999877929688,182.22999572753906,49.02000045776367,115.58000183105469,144.3300018310547,53.34000015258789,249.4600067138672,231.91000366210938,183.22999572753906,132.2275390625,59.599998474121094,149.1699981689453,138.1999969482422,56.939998626708984,211.97999572753906,181.35000610351562,86.80343627929688,167.10000610351562,104.52999877929688,126.41000366210938,140.72999572753906,298.4700012207031,204.6999969482422,60.130001068115234,54.40999984741211,114.95999908447266
2020-01-20,328.7699890136719,79.57749938964844,225.58999633789062,135.11000061035156,323.04998779296875,140.3800048828125,182.11000061035156,48.849998474121094,111.8499984741211,140.0800018310547,48.4900016784668,241.9199981689453,232.0,177.1300048828125,134.3785858154297,68.47000122070312,148.32000732421875,133.14999389648438,57.68000030517578,211.24000549316406,178.14999389648438,82.04198455810547,165.0399932861328,102.02999877929688,125.13999938964844,134.77999877929688,292.80999755859375,205.0,60.279998779296875,52.040000915527344,114.37000274658203
2020-01-27,321.7300109863281,77.37750244140625,216.0500030517578,129.8699951171875,318.2699890136719,131.35000610351562,182.30999755859375,45.970001220703125,107.13999938964844,138.30999755859375,46.06999969482422,237.75,228.10000610351562,173.22000122070312,137.4091796875,63.93000030517578,148.8699951171875,132.36000061035156,58.400001525878906,213.97000122070312,158.66000366210938,81.52671813964844,170.22999572753906,96.30000305175781,124.62000274658203,131.6199951171875,272.45001220703125,198.97000122070312,59.439998626708984,50.849998474121094,114.48999786376953
2020-02-03,332.20001220703125,80.00749969482422,229.3300018310547,131.82000732421875,336.75,133.3699951171875,185.72000122070312,47.970001220703125,108.94000244140625,141.02000427246094,48.029998779296875,238.0,237.3000030517578,175.27999877929688,146.66348266601562,66.0199966430664,151.88999938964844,137.1699981689453,59.189998626708984,211.61000061035156,160.0800018310547,81.1832046508789,183.88999938964844,99.44000244140625,126.08000183105469,136.00999450683594,289.2200012207031,202.74000549316406,59.939998626708984,53.2400016784668,116.44999694824219
2020-02-10,337.6000061035156,81.23750305175781,223.47999572753906,135.8699951171875,340.489990234375,137.99000549316406,189.9499969482422,46.970001220703125,110.08000183105469,139.5399932861328,48.630001068115234,237.0800018310547,245.02999877929688,180.80999755859375,144.07266235351562,67.2699966430664,150.1300048828125,137.4600067138672,59.95000076293945,217.08999633789062,161.00999450683594,78.864501953125,185.35000610351562,103.54000091552734,126.13999938964844,137.75999450683594,298.7799987792969,210.2899932861328,58.5099983215332,52.849998474121094,117.88999938964844
2020-02-17,333.4800109863281,78.26249694824219,222.7899932861328,134.89999389648438,330.3800048828125,137.2100067138672,189.5,46.29999923706055,109.01000213623047,138.97000122070312,48.29999923706055,230.6199951171875,245.33999633789062,179.8800048828125,143.25047302246094,64.33999633789062,149.92999267578125,135.80999755859375,60.130001068115234,215.8699951171875,156.92999267578125,78.5687026977539,178.58999633789062,100.25,126.69999694824219,135.16000366210938,301.42999267578125,208.80999755859375,58.20000076293945,51.45000076293945,118.58000183105469
2020-02-24,296.260009765625,68.33999633789062,199.72999572753906,109.93000030517578,275.1099853515625,124.23999786376953,170.39999389648438,39.93000030517578,93.33999633789062,117.6500015258789,40.40999984741211,200.77000427246094,217.83999633789062,162.1699981689453,124.42638397216797,55.52000045776367,134.47999572753906,116.11000061035156,53.4900016784668,194.1699981689453,149.24000549316406,73.05343627929688,162.00999450683594,89.37999725341797,113.2300033569336,119.80999755859375,254.9600067138672,181.75999450683594,54.15999984741211,45.7599983215332,107.68000030517578
2020-03-02,297.4599914550781,72.25749969482422,210.64999389648438,108.23999786376953,262.3299865722656,121.41000366210938,164.0800018310547,39.68000030517578,95.31999969482422,115.2699966430664,38.970001220703125,192.85000610351562,228.50999450683594,164.02999877929688,122.11280822753906,55.77000045776367,142.02999877929688,108.08000183105469,55.2599983215332,198.86000061035156,153.64999389648438,78.43511199951172,161.57000732421875,88.36000061035156,121.66000366210938,124.83999633789062,283.8699951171875,184.36000061035156,56.869998931884766,50.5099983215332,117.2300033569336
2020-03-09,269.32000732421875,69.49250030517578,202.10000610351562,99.5999984741211,170.1999969482422,99.63999938964844,147.77999877929688,37.63999938964844,83.41999816894531,102.5199966430664,25.690000534057617,177.1699981689453,205.6699981689453,149.41000366210938,103.20267486572266,54.43000030517578,134.2899932861328,103.91000366210938,48.470001220703125,177.1300048828125,141.67999267578125,73.23473358154297,158.8300018310547,75.58000183105469,114.06999969482422,107.44999694824219,272.0400085449219,175.8300018310547,54.16999816894531,46.189998626708984,114.0999984741211
2020-03-16,228.8000030517578,57.310001373291016,188.25,74.12000274658203,95.01000213623047,95.5,139.35000610351562,35.599998474121094,59.38999938964844,85.9800033569336,27.440000534057617,138.41000366210938,152.14999389648438,112.5,91.19503021240234,45.83000183105469,119.88999938964844,83.5,38.29999923706055,148.49000549316406,124.88999938964844,68.09160614013672,137.35000610351562,67.44999694824219,102.43000030517578,89.51000213623047,206.58999633789062,146.8300018310547,51.79999923706055,46.41999816894531,113.97000122070312
2020-03-23,253.4199981689453,61.935001373291016,198.27000427246094,88.7300033569336,162.0,105.44000244140625,146.0,38.81999969482422,68.77999877929688,96.4000015258789,28.559999465942383,158.33999633789062,190.5500030517578,131.27000427246094,103.27915954589844,52.369998931884766,123.16000366210938,91.12999725341797,42.810001373291016,164.00999450683594,133.24000549316406,68.44465637207031,149.6999969482422,83.2300033569336,110.16999816894531,99.94999694824219,242.4499969482422,161.55999755859375,52.77000045776367,44.0,109.58000183105469
2020-03-30,248.19000244140625,60.352500915527344,205.41000366210938,73.5999984741211,124.5199966430664,114.66999816894531,134.30999755859375,39.060001373291016,75.11000061035156,93.87999725341797,27.969999313354492,146.92999267578125,178.6999969482422,127.44999694824219,101.66348266601562,54.130001068115234,134.1699981689453,84.05000305175781,43.83000183105469,160.3300018310547,133.7899932861328,72.75763702392578,153.8300018310547,78.86000061035156,115.08000183105469,93.88999938964844,229.49000549316406,151.85000610351562,54.70000076293945,40.720001220703125,119.4800033569336
2020-04-06,278.20001220703125,66.99749755859375,218.2100067138672,94.81999969482422,151.83999633789062,125.02999877929688,154.5500030517578,41.20000076293945,84.30999755859375,104.5,36.560001373291016,184.25999450683594,201.52999877929688,143.42999267578125,116.15679168701172,57.13999938964844,141.22999572753906,102.76000213623047,49.0,183.6999969482422,147.77999877929688,78.71183013916016,165.13999938964844,86.79000091552734,114.66000366210938,109.73999786376953,264.1300048828125,173.69000244140625,57.439998626708984,43.97999954223633,121.80000305175781
2020-04-13,286.6400146484375,70.69999694824219,234.97000122070312,87.38999938964844,154.0,116.30000305175781,162.6199951171875,42.47999954223633,87.16999816894531,106.62999725341797,33.41999816894531,183.49000549316406,209.4199981689453,138.32000732421875,114.83747863769531,60.36000061035156,152.02000427246094,95.18000030517578,48.060001373291016,186.10000610351562,146.4600067138672,79.63740539550781,178.60000610351562,89.91000366210938,124.69000244140625,105.06999969482422,290.55999755859375,169.5399932861328,58.459999084472656,44.5,132.1199951171875
2020-04-20,282.9700012207031,70.74250030517578,236.27999877929688,83.16999816894531,128.97999572753906,114.04000091552734,153.97999572753906,42.52000045776367,87.01000213623047,101.19000244140625,33.119998931884766,177.0,212.17999267578125,135.52000427246094,119.23518371582031,59.2599983215332,154.86000061035156,90.70999908447266,45.43000030517578,184.02000427246094,147.0,77.70037841796875,174.5500030517578,88.37000274658203,118.77999877929688,100.81999969482422,291.2900085449219,167.32000732421875,57.93000030517578,43.7400016784668,129.44000244140625
2020-04-27,282.7900085449219,72.26750183105469,230.97999572753906,88.31999969482422,133.3699951171875,110.87999725341797,156.3699951171875,40.91999816894531,89.44000244140625,105.5,33.93000030517578,177.10000610351562,218.57000732421875,137.25,116.51051330566406,57.470001220703125,148.2899932861328,93.25,45.599998474121094,182.66000366210938,148.60000610351562,74.11259460449219,174.57000732421875,85.54000091552734,116.81999969482422,96.05000305175781,284.510009765625,175.57000732421875,56.83000183105469,41.65999984741211,122.91999816894531
2020-05-04,292.44000244140625,77.53250122070312,234.82000732421875,89.5,133.44000244140625,112.11000061035156,175.89999389648438,42.9900016784668,95.47000122070312,109.16000366210938,34.33000183105469,185.38999938964844,234.42999267578125,136.91000366210938,117.58126068115234,59.66999816894531,148.6999969482422,92.69999694824219,46.11000061035156,181.22999572753906,148.50999450683594,72.90076446533203,184.67999267578125,90.45999908447266,115.94999694824219,97.33999633789062,287.0,185.08999633789062,57.0,41.66999816894531,122.94000244140625
2020-05-11,286.2799987792969,76.92749786376953,240.1999969482422,82.22000122070312,120.0,107.91999816894531,171.3300018310547,44.27000045776367,89.16000366210938,109.05000305175781,33.560001373291016,171.8699951171875,239.3300018310547,125.41000366210938,111.83556365966797,58.279998779296875,150.44000244140625,85.9000015258789,43.2599983215332,173.80999755859375,138.69000244140625,76.1259536743164,183.16000366210938,86.98999786376953,114.61000061035156,90.30999755859375,290.9599914550781,183.49000549316406,54.709999084472656,38.400001525878906,125.94000244140625
2020-05-18,295.44000244140625,79.72250366210938,226.42999267578125,89.33000183105469,137.52999877929688,112.47000122070312,177.85000610351562,44.900001525878906,90.27999877929688,118.0199966430664,36.119998931884766,179.92999267578125,241.8800048828125,139.17999267578125,113.18355560302734,62.2599983215332,144.3699951171875,89.47000122070312,45.029998779296875,184.41000366210938,146.44000244140625,72.87213897705078,183.50999450683594,93.75,112.5999984741211,100.0999984741211,289.94000244140625,190.86000061035156,54.099998474121094,39.599998474121094,124.33000183105469
2020-05-25,304.32000732421875,79.48500061035156,229.6999969482422,95.06999969482422,145.85000610351562,120.12999725341797,174.7899932861328,47.81999969482422,91.69999694824219,117.30000305175781,38.599998474121094,196.49000549316406,248.47999572753906,145.85000610351562,119.40726470947266,62.93000030517578,148.75,97.30999755859375,46.68000030517578,186.32000732421875,156.44000244140625,77.02290344238281,183.25,98.58000183105469,115.91999816894531,106.9800033569336,304.8500061035156,195.24000549316406,57.380001068115234,42.939998626708984,124.05999755859375
2020-06-01,319.3399963378906,82.875,225.6699981689453,109.7300033569336,205.42999267578125,135.1199951171875,173.8800048828125,47.83000183105469,100.80999755859375,124.81999969482422,43.970001220703125,217.9199981689453,254.89999389648438,161.3699951171875,126.25238800048828,64.33999633789062,147.3000030517578,111.2300033569336,49.09000015258789,197.16000366210938,167.41000366210938,78.49236297607422,187.1999969482422,102.70999908447266,118.33000183105469,124.36000061035156,311.8500061035156,199.61000061035156,57.7400016784668,45.349998474121094,121.55999755859375
2020-06-08,304.2099914550781,84.69999694824219,217.89999389648438,101.68000030517578,189.50999450683594,123.1500015258789,175.11000061035156,45.06999969482422,92.38999938964844,115.48999786376953,41.22999954223633,201.77999877929688,242.4499969482422,144.50999450683594,116.54875946044922,59.33000183105469,142.14999389648438,99.87000274658203,45.599998474121094,189.1699981689453,154.8699951171875,72.80534362792969,187.74000549316406,96.43000030517578,115.62000274658203,113.33000183105469,285.1499938964844,192.25999450683594,56.529998779296875,41.400001525878906,117.73999786376953
2020-06-15,308.6400146484375,87.43000030517578,238.6999969482422,100.94000244140625,187.02000427246094,127.45999908447266,186.9499969482422,45.31999969482422,90.62999725341797,114.3499984741211,41.650001525878906,201.6300048828125,246.64999389648438,145.3699951171875,117.0841293334961,59.619998931884766,143.8300018310547,97.80999755859375,46.02000045776367,186.55999755859375,158.14999389648438,74.33206176757812,195.14999389648438,95.77999877929688,118.91999816894531,116.55999755859375,291.239990234375,192.1999969482422,56.15999984741211,44.130001068115234,119.8499984741211
2020-06-22,300.04998779296875,88.40750122070312,232.83999633789062,93.41999816894531,170.00999450683594,122.38999938964844,183.1699981689453,46.310001373291016,86.45999908447266,109.0999984741211,39.79999923706055,189.19000244140625,241.00999450683594,138.2100067138672,112.03633117675781,57.5,137.80999755859375,92.58999633789062,43.56999969482422,179.74000549316406,152.52000427246094,71.74618530273438,196.3300018310547,93.66999816894531,115.2300033569336,111.0,286.8800048828125,189.27000427246094,53.15999984741211,41.16999816894531,118.31999969482422
2020-06-29,312.2300109863281,91.02749633789062,258.239990234375,94.33000183105469,180.80999755859375,127.72000122070312,192.52999877929688,45.630001068115234,88.30999755859375,112.18000030517578,41.59000015258789,197.39999389648438,248.5,145.02000427246094,114.43594360351562,59.130001068115234,140.97000122070312,92.66000366210938,44.880001068115234,183.52000427246094,157.0399932861328,75.1717529296875,206.25999450683594,98.43000030517578,120.87999725341797,112.45999908447266,298.260009765625,195.6699981689453,54.790000915527344,41.97999954223633,119.20999908447266
2020-07-06,317.5899963378906,95.91999816894531,249.0399932861328,93.2300033569336,178.44000244140625,128.00999450683594,198.8800048828125,46.65999984741211,85.2300033569336,119.33999633789062,40.7599983215332,205.55999755859375,250.11000061035156,142.4499969482422,113.14531707763672,59.529998779296875,142.3699951171875,96.2699966430664,45.150001525878906,184.8800048828125,152.85000610351562,73.21565246582031,213.6699981689453,97.98999786376953,123.88999938964844,113.83999633789062,291.2300109863281,192.5500030517578,54.4900016784668,40.119998931884766,130.67999267578125
2020-07-13,321.7200012207031,96.32749938964844,258.4599914550781,95.18000030517578,175.66000366210938,136.89999389648438,187.77999877929688,46.75,87.19000244140625,118.6500015258789,43.66999816894531,211.41000366210938,260.3800048828125,155.0,119.6080322265625,60.0,149.35000610351562,98.16000366210938,46.81999969482422,191.47999572753906,159.8300018310547,76.21183013916016,202.8800048828125,96.27999877929688,125.62999725341797,119.16000366210938,306.5299987792969,195.08999633789062,56.29999923706055,41.41999816894531,131.74000549316406
2020-07-20,320.8800048828125,92.61499786376953,247.97999572753906,95.33000183105469,173.75999450683594,137.5800018310547,188.49000549316406,46.400001525878906,90.12999725341797,117.61000061035156,42.61000061035156,201.47000122070312,265.30999755859375,149.42999267578125,120.25812530517578,50.59000015258789,148.1199951171875,98.27999877929688,48.4900016784668,198.72000122070312,159.83999633789062,73.5687026977539,201.3000030517578,98.43000030517578,125.95999908447266,118.27999877929688,300.7900085449219,195.14999389648438,56.849998474121094,40.5099983215332,131.24000549316406
2020-07-27,326.5199890136719,106.26000213623047,244.6699981689453,93.31999969482422,158.0,132.8800048828125,194.85000610351562,47.099998474121094,83.94000244140625,116.94000244140625,41.060001373291016,197.9600067138672,265.489990234375,149.3699951171875,117.53346252441406,47.72999954223633,145.75999450683594,96.63999938964844,47.2400016784668,194.27999877929688,150.47000122070312,76.56488800048828,205.00999450683594,97.61000061035156,131.1199951171875,114.41999816894531,302.7799987792969,190.39999389648438,57.47999954223633,40.709999084472656,129.39999389648438
2020-08-03,334.57000732421875,111.11250305175781,240.69000244140625,99.16000366210938,170.02000427246094,134.9199981689453,201.0500030517578,47.43000030517578,86.80000305175781,129.92999267578125,42.630001068115234,208.27000427246094,271.6400146484375,155.11000061035156,119.46463012695312,48.029998779296875,148.60000610351562,99.37999725341797,47.79999923706055,204.60000610351562,158.3300018310547,77.30915832519531,212.47999572753906,101.86000061035156,133.5500030517578,117.36000061035156,317.0299987792969,196.36000061035156,58.529998779296875,41.52000045776367,129.97000122070312
2020-08-10,336.8399963378906,114.90750122070312,239.7100067138672,100.41000366210938,178.0800018310547,139.9600067138672,193.4600067138672,42.5,90.3499984741211,130.52999877929688,44.869998931884766,207.97000122070312,280.54998779296875,160.27999877929688,119.76099395751953,48.88999938964844,148.24000549316406,102.41000366210938,48.45000076293945,207.02999877929688,166.10000610351562,79.65648651123047,208.89999389648438,106.43000030517578,135.10000610351562,118.5999984741211,323.70001220703125,196.63999938964844,58.790000915527344,41.90999984741211,132.60000610351562
2020-08-17,339.4800109863281,124.37000274658203,237.63999938964844,96.1500015258789,167.5,138.42999267578125,207.52999877929688,42.25,85.08000183105469,127.44000244140625,43.59000015258789,202.42999267578125,283.2300109863281,157.5,117.74378967285156,49.279998779296875,152.75999450683594,97.31999969482422,47.279998779296875,211.57000732421875,161.7100067138672,81.08778381347656,213.02000427246094,109.75,137.44000244140625,111.83000183105469,314.1400146484375,204.1300048828125,58.9900016784668,39.459999084472656,131.6300048828125
2020-08-24,350.5799865722656,124.80750274658203,253.1199951171875,102.54000091552734,175.8000030517578,143.6300048828125,271.1000061035156,42.20000076293945,85.62999725341797,135.5399932861328,46.04999923706055,207.7100067138672,286.2900085449219,168.3800048828125,119.56979370117188,50.43000030517578,153.63999938964844,102.7699966430664,49.83000183105469,214.91000366210938,165.66000366210938,81.72709655761719,228.91000366210938,112.29000091552734,138.77000427246094,115.88999938964844,314.3699951171875,215.7100067138672,59.2599983215332,38.7599983215332,140.3000030517578
2020-08-31,342.57000732421875,120.95999908447266,248.39999389648438,105.66999816894531,171.0500030517578,148.17999267578125,254.6999969482422,40.81999969482422,81.93000030517578,131.99000549316406,48.599998474121094,210.94000244140625,269.6600036621094,166.69000244140625,116.9216079711914,50.08000183105469,148.58999633789062,103.5199966430664,51.040000915527344,211.72999572753906,165.77000427246094,81.33587646484375,214.25,112.4000015258789,137.9600067138672,116.56999969482422,312.0,204.66000366210938,60.47999954223633,36.88999938964844,142.8300018310547
2020-09-07,334.05999755859375,112.0,243.2100067138672,103.36000061035156,160.22999572753906,153.8300018310547,243.10000610351562,39.880001068115234,77.69000244140625,131.75,49.849998474121094,200.9199981689453,276.3299865722656,166.4499969482422,116.11854553222656,49.279998779296875,147.77999877929688,101.06999969482422,51.060001373291016,218.0,166.1699981689453,80.61068725585938,204.02999877929688,118.0,138.13999938964844,113.4000015258789,301.4800109863281,200.67999267578125,59.790000915527344,34.70000076293945,136.6999969482422
2020-09-14,330.6499938964844,106.83999633789062,247.72000122070312,103.44000244140625,161.13999938964844,152.38999938964844,242.77999877929688,39.810001373291016,78.20999908447266,128.6300048828125,50.369998931884766,194.86000061035156,275.19000244140625,168.6999969482422,117.36137390136719,49.88999938964844,149.17999267578125,98.3499984741211,50.45000076293945,220.27000427246094,169.5500030517578,81.87976837158203,200.38999938964844,114.66000366210938,137.3699951171875,111.61000061035156,308.0199890136719,202.61000061035156,60.349998474121094,36.93000030517578,135.2899932861328
